   17.911468025559909        12.522448740706189        12.336911569847963     
   15.948237466740528        16.173355907873649        11.632278271344401     
   15.829465784815064        12.783107406014976        3.0892129597868765     
   6.9867149763716556        10.066362947172665        17.755495993597602     
   5.7991921343463080        5.7384134926825050        1.4985780793414221     
   13.227092335281180        3.5593942228851052        17.389154941740767     
   11.030399526962857        10.634171308960619        19.256589145942481     
   12.058063238484051        4.5797587079190230        18.013634687455237     
   16.481221814900714        13.245332866464651        2.1861196666754621     
   12.993671597868682        16.760727012065026        5.3816065454704036     
   12.231131122349378        5.3616969353365755        4.2752953688560744     
   17.886243838140494        1.9454065415959683        5.1248943213200064     
   9.7727209851896646        1.3365549071444431        1.6300800817051129     
   12.274631522715374        5.2408544036490303        8.6219843507214531     
   3.2158675372770880        4.1910308725575822        5.1253577181466339     
   19.217080510397285        9.8087634299613686        19.305896076777284     
   12.738367199843479        1.8792945124602769        2.7292914145113163     
   16.345660764267890        9.4009242844247467        18.942016619299068     
   1.0643255939111580        7.5703123028398034        6.1214668145898727     
   16.109276223560386       0.85344841865990528        16.984130358428814     
   11.447083528365114        1.1199760348182801        8.3628682027034120     
   15.361860241491165        13.932871916734669        7.2174599842248970     
   18.508412314897136        17.804991804994902        18.192669777113043     
   17.870845682445509       0.92860142460650585        4.7418246543126381     
   4.9390380537345502        19.149060768690308        10.121919683035747     
   11.660027029881478        12.234165877556094        19.426514604900948     
   2.2756479359343995        16.124903127421188        15.490234992095077     
   12.756975307786774        19.113357274100380        11.496469128884208     
   12.170383716836040        15.752649983007357        11.373214480237005     
   13.189744732637115        12.261055391826689        13.702433367237788     
   16.213198283376073        13.930065804360190       0.60074478006088994     
   11.968833260796135        3.6363019462121167        6.1563041595019312     
   7.3911375689136882        5.6304140051683511        8.9444316589879378     
   18.819455059781262        2.6048014326190492        8.0875041350429324     
   3.8196223044279805        18.555462367543669        2.0495795563945371     
   5.0198945860612003        1.5278294521594731        13.740137780229523     
   7.6265947435159731        3.5791475099062415        1.9093057307657624     
   3.9095050056369143        6.1668480571143975       0.62982214213258425     
   12.358742524565617        15.485310741825050        6.6523103745842418     
   6.8952686535456804        18.683732204608066        1.7818218928250136     
   6.5987132147347136        2.1742513132494228        15.258808004682813     
   9.7507425682651583        2.0617601005651323        4.0031023897092659     
